OBJECTID,trans_id,group_,UTMX,UTMY,Photo,Trans,lat,long_,id_group,id_group_X,id_group_Y,RASTERVALU
747,20,7,-375.202008799999987,8983536.901000000536442,300201023,20,-9.166798000000000,124.450046000000000,20_7,7.000000000000000,20.000000000000000,1066.7176514
748,20,8,-402.545315500000015,8983546.425000000745058,300201034,20,-9.166709000000001,124.449798999999999,20_8,8.000000000000000,20.000000000000000,1066.7176514
749,20,9,-446.873644099999979,8983565.605000000447035,300201054,20,-9.166531000000001,124.449399000000000,20_9,9.000000000000000,20.000000000000000,1066.7176514
750,20,10,-462.572870799999976,8983578.161000000312924,300201062,20,-9.166416000000000,124.449258000000000,20_10,10.000000000000000,20.000000000000000,1066.7176514
751,20,11,-493.193474200000026,8983594.075999999418855,300201076,20,-9.166269000000000,124.448982000000001,20_11,11.000000000000000,20.000000000000000,1066.7176514
752,20,12,-513.845004499999959,8983597.364000000059605,300201084,20,-9.166237000000001,124.448795000000004,20_12,12.000000000000000,20.000000000000000,1066.7176514
753,20,13,-549.255698899999970,8983599.908999999985099,300201098,20,-9.166210000000000,124.448474000000004,20_13,13.000000000000000,20.000000000000000,1066.7176514
754,20,14,-578.526407100000029,8983604.972999999299645,300201114,20,-9.166161000000001,124.448209000000006,20_14,14.000000000000000,20.000000000000000,1066.7176514
755,20,15,-617.341951200000040,8983606.587999999523163,300201132,20,-9.166142000000001,124.447856999999999,20_15,15.000000000000000,20.000000000000000,1066.7176514
756,20,16,-645.342876899999965,8983607.119999999180436,300201145,20,-9.166134000000000,124.447603000000001,20_16,16.000000000000000,20.000000000000000,1066.7176514
757,20,17,-680.975445100000002,8983609.773000000044703,300201161,20,-9.166105999999999,124.447280000000006,20_17,17.000000000000000,20.000000000000000,1066.7176514
758,20,18,-705.967351499999950,8983607.682000000029802,300201173,20,-9.166122000000000,124.447052999999997,20_18,18.000000000000000,20.000000000000000,1066.7176514
759,20,19,-734.983044400000040,8983601.323999999091029,300201189,20,-9.166176000000000,124.446788999999995,20_19,19.000000000000000,20.000000000000000,1066.7176514
760,20,20,-758.313582200000042,8983598.587999999523163,300201202,20,-9.166198000000000,124.446577000000005,20_20,20.000000000000000,20.000000000000000,1066.7176514
761,20,21,-787.307723099999976,8983599.219000000506639,300201217,20,-9.166188999999999,124.446314000000001,20_21,21.000000000000000,20.000000000000000,1066.7176514
762,20,22,-838.148788800000034,8983601.789999999105930,300201245,20,-9.166160000000000,124.445853000000000,20_22,22.000000000000000,20.000000000000000,1066.7176514
763,20,23,-864.993925800000056,8983606.773000000044703,300201260,20,-9.166112000000000,124.445610000000002,20_23,23.000000000000000,20.000000000000000,1066.7176514
764,20,24,-903.614563900000007,8983610.387000000104308,300201279,20,-9.166074999999999,124.445260000000005,20_24,24.000000000000000,20.000000000000000,1066.7176514
765,20,25,-940.072959500000024,8983599.941999999806285,300201298,20,-9.166164999999999,124.444928000000004,20_25,25.000000000000000,20.000000000000000,1066.7176514
766,20,26,-977.990049999999997,8983574.173000000417233,300201326,20,-9.166392999999999,124.444580999999999,20_26,26.000000000000000,20.000000000000000,1066.7176514
767,20,27,-1005.932763000000023,8983552.744999999180436,300201349,20,-9.166582999999999,124.444325000000006,20_27,27.000000000000000,20.000000000000000,1066.7176514
768,20,28,-1036.111358000000109,8983542.491000000387430,300201368,20,-9.166672000000000,124.444050000000004,20_28,28.000000000000000,20.000000000000000,1066.7176514
769,20,29,-1082.281678999999940,8983550.445000000298023,300201398,20,-9.166594999999999,124.443631999999994,20_29,29.000000000000000,20.000000000000000,1066.7176514
770,20,30,-1110.142221999999947,8983565.951999999582767,300201419,20,-9.166452000000000,124.443381000000002,20_30,30.000000000000000,20.000000000000000,1066.7176514
771,20,31,-1147.064595999999938,8983574.688999999314547,300201444,20,-9.166369000000000,124.443047000000007,20_31,31.000000000000000,20.000000000000000,1066.7176514
772,20,32,-1185.830768000000035,8983581.073000000789762,300201467,20,-9.166307000000000,124.442695999999998,20_32,32.000000000000000,20.000000000000000,1033.6855469
773,20,33,-1230.300776000000042,8983576.626000000163913,300201491,20,-9.166342000000000,124.442291999999995,20_33,33.000000000000000,20.000000000000000,1033.6855469
774,20,34,-1263.328686999999945,8983573.767000000923872,300201509,20,-9.166364000000000,124.441991999999999,20_34,34.000000000000000,20.000000000000000,1033.6855469
775,20,35,-1286.197415999999976,8983569.372999999672174,300201522,20,-9.166401000000000,124.441783999999998,20_35,35.000000000000000,20.000000000000000,1033.6855469
776,20,36,-1316.833748000000014,8983560.442999999970198,300201539,20,-9.166478000000000,124.441505000000006,20_36,36.000000000000000,20.000000000000000,1033.6855469
777,20,37,-1341.714510000000018,8983549.591000000014901,300201553,20,-9.166573000000000,124.441277999999997,20_37,37.000000000000000,20.000000000000000,1033.6855469
778,20,38,-1375.962273000000096,8983529.968000000342727,300201572,20,-9.166746000000000,124.440965000000006,20_38,38.000000000000000,20.000000000000000,1033.6855469
779,20,39,-1402.610689999999977,8983510.774000000208616,300201587,20,-9.166916000000001,124.440720999999996,20_39,39.000000000000000,20.000000000000000,1033.6855469
780,20,40,-1436.800637999999935,8983486.605000000447035,300201609,20,-9.167130000000000,124.440408000000005,20_40,40.000000000000000,20.000000000000000,1033.6855469
781,20,41,-1454.429816999999957,8983468.857000000774860,300201624,20,-9.167287999999999,124.440246000000002,20_41,41.000000000000000,20.000000000000000,1033.6855469
782,20,42,-1477.392368999999917,8983445.827999999746680,300201645,20,-9.167493000000000,124.440034999999995,20_42,42.000000000000000,20.000000000000000,1033.6855469
783,20,43,-1508.865371999999979,8983424.687999999150634,300201669,20,-9.167680000000001,124.439746999999997,20_43,43.000000000000000,20.000000000000000,1033.6855469
784,20,44,-1530.691814999999906,8983407.663000000640750,300201689,20,-9.167831000000000,124.439547000000005,20_44,44.000000000000000,20.000000000000000,1033.6855469
785,20,45,-1546.550733999999920,8983389.382999999448657,300201708,20,-9.167994000000000,124.439401000000004,20_45,45.000000000000000,20.000000000000000,1033.6855469
786,20,46,-1565.741148999999950,8983364.405999999493361,300201729,20,-9.168217000000000,124.439223999999996,20_46,46.000000000000000,20.000000000000000,1033.6855469
787,20,47,-1589.839367999999922,8983344.024000000208616,300201748,20,-9.168398000000000,124.439003000000000,20_47,47.000000000000000,20.000000000000000,1033.6855469
788,20,48,-1618.675518999999895,8983340.884999999776483,300201768,20,-9.168423000000001,124.438740999999993,20_48,48.000000000000000,20.000000000000000,1033.6855469
789,20,49,-1653.560956000000033,8983345.432000000029802,300201791,20,-9.168378000000001,124.438424999999995,20_49,49.000000000000000,20.000000000000000,1033.6855469
790,20,50,-1686.811799999999948,8983351.442999999970198,300201813,20,-9.168320000000000,124.438124000000002,20_50,50.000000000000000,20.000000000000000,1033.6855469
791,20,51,-1714.985175000000027,8983356.851999999955297,300201833,20,-9.168267999999999,124.437869000000006,20_51,51.000000000000000,20.000000000000000,1033.6855469
792,20,52,-1758.075761999999941,8983373.938999999314547,300201866,20,-9.168108999999999,124.437479999999994,20_52,52.000000000000000,20.000000000000000,1033.6855469
793,20,53,-1795.067520999999942,8983388.108999999240041,300201891,20,-9.167977000000000,124.437145999999998,20_53,53.000000000000000,20.000000000000000,1033.6855469
794,21,1,-3100.751134000000093,8983506.244999999180436,300211923,21,-9.166762000000000,124.425313000000003,21_1,1.000000000000000,21.000000000000000,999.8569946
795,21,2,-3148.643736999999874,8983502.196000000461936,300211956,21,-9.166793000000000,124.424878000000007,21_2,2.000000000000000,21.000000000000000,999.8569946
796,21,3,-3179.778996000000006,8983489.154999999329448,300211976,21,-9.166907000000000,124.424593999999999,21_3,3.000000000000000,21.000000000000000,969.1108398
797,21,4,-3228.215447000000040,8983475.892999999225140,300212005,21,-9.167021000000000,124.424153000000004,21_4,4.000000000000000,21.000000000000000,969.1108398
798,21,5,-3257.184789999999794,8983457.222999999299645,300212023,21,-9.167185999999999,124.423888000000005,21_5,5.000000000000000,21.000000000000000,969.1108398
799,21,6,-3278.513739999999871,8983444.416999999433756,300212036,21,-9.167299000000000,124.423693000000000,21_6,6.000000000000000,21.000000000000000,969.1108398
800,21,7,-3310.031761000000188,8983426.823999999091029,300212053,21,-9.167453999999999,124.423405000000002,21_7,7.000000000000000,21.000000000000000,969.1108398
801,21,8,-3349.318444999999883,8983387.503000000491738,300212081,21,-9.167804000000000,124.423044000000004,21_8,8.000000000000000,21.000000000000000,969.1108398
802,21,9,-3371.790213000000222,8983369.247999999672174,300212094,21,-9.167966000000000,124.422837999999999,21_9,9.000000000000000,21.000000000000000,969.1108398
803,21,10,-3402.200358999999935,8983342.573000000789762,300212111,21,-9.168203000000000,124.422559000000007,21_10,10.000000000000000,21.000000000000000,969.1108398
804,21,11,-3434.542008999999780,8983329.073000000789762,300212126,21,-9.168321000000001,124.422263999999998,21_11,11.000000000000000,21.000000000000000,969.1108398
805,21,12,-3462.886947999999848,8983321.945000000298023,300212139,21,-9.168381999999999,124.422005999999996,21_12,12.000000000000000,21.000000000000000,969.1108398
806,21,13,-3506.600444000000152,8983318.615000000223517,300212162,21,-9.168407000000000,124.421609000000004,21_13,13.000000000000000,21.000000000000000,969.1108398
807,21,14,-3554.858620999999857,8983300.030999999493361,300212191,21,-9.168569000000000,124.421169000000006,21_14,14.000000000000000,21.000000000000000,969.1108398
808,21,15,-3581.725686000000223,8983289.372999999672174,300212207,21,-9.168661999999999,124.420923999999999,21_15,15.000000000000000,21.000000000000000,969.1108398
809,21,16,-3614.402137999999923,8983276.200999999418855,300212224,21,-9.168777000000000,124.420625999999999,21_16,16.000000000000000,21.000000000000000,969.1108398
810,21,17,-3642.574587000000065,8983264.195000000298023,300212241,21,-9.168882000000000,124.420368999999994,21_17,17.000000000000000,21.000000000000000,969.1108398
811,21,18,-3662.524374999999964,8983246.971000000834465,300212254,21,-9.169034999999999,124.420186000000001,21_18,18.000000000000000,21.000000000000000,969.1108398
812,21,19,-3689.632813000000169,8983229.322000000625849,300212270,21,-9.169191000000000,124.419938000000002,21_19,19.000000000000000,21.000000000000000,0.0000000
813,21,20,-3720.929731000000174,8983194.427999999374151,300212298,21,-9.169502000000000,124.419650000000004,21_20,20.000000000000000,21.000000000000000,0.0000000
814,21,21,-3867.307753000000048,8983108.928999999538064,300212324,21,-9.170256000000000,124.418312000000000,21_21,21.000000000000000,21.000000000000000,0.0000000
815,21,22,-3917.064835000000130,8983095.538000000640750,300212354,21,-9.170370999999999,124.417859000000007,21_22,22.000000000000000,21.000000000000000,0.0000000
816,21,23,-3945.557823999999982,8983082.752000000327826,300212372,21,-9.170483000000001,124.417598999999996,21_23,23.000000000000000,21.000000000000000,0.0000000
817,21,24,-3977.859586999999919,8983066.144999999552965,300212391,21,-9.170629000000000,124.417304000000001,21_24,24.000000000000000,21.000000000000000,0.0000000
818,21,25,-3999.992201999999907,8983055.880000000819564,300212404,21,-9.170719000000000,124.417102000000000,21_25,25.000000000000000,21.000000000000000,
819,21,26,-4028.061366999999791,8983044.429999999701977,300212419,21,-9.170819000000000,124.416846000000007,21_26,26.000000000000000,21.000000000000000,0.0000000
820,21,27,-4053.193420000000060,8983036.012000000104308,300212431,21,-9.170892000000000,124.416617000000002,21_27,27.000000000000000,21.000000000000000,0.0000000
821,21,28,-4096.337115999999696,8983022.595000000670552,300212451,21,-9.171008000000000,124.416224000000000,21_28,28.000000000000000,21.000000000000000,0.0000000
822,21,29,-4125.936286000000109,8983010.127000000327826,300212466,21,-9.171117000000001,124.415953999999999,21_29,29.000000000000000,21.000000000000000,0.0000000
823,21,30,-4152.812020000000302,8982974.289999999105930,300212487,21,-9.171436999999999,124.415706000000000,21_30,30.000000000000000,21.000000000000000,0.0000000
824,21,31,-4165.960014999999657,8982950.940999999642372,300212499,21,-9.171646000000001,124.415583999999996,21_31,31.000000000000000,21.000000000000000,0.0000000
825,21,32,-4191.127765999999610,8982919.451999999582767,300212516,21,-9.171927000000000,124.415351999999999,21_32,32.000000000000000,21.000000000000000,931.9110107
826,21,33,-4214.378904999999577,8982901.851999999955297,300212529,21,-9.172083000000001,124.415138999999996,21_33,33.000000000000000,21.000000000000000,931.9110107
827,21,34,-4256.711765000000014,8982893.991000000387430,300212553,21,-9.172148999999999,124.414754000000002,21_34,34.000000000000000,21.000000000000000,931.9110107
828,21,35,-4294.641335999999683,8982895.168999999761581,300212571,21,-9.172134000000000,124.414410000000004,21_35,35.000000000000000,21.000000000000000,931.9110107
829,21,36,-4320.232933999999659,8982896.838999999687076,300212583,21,-9.172116000000001,124.414178000000007,21_36,36.000000000000000,21.000000000000000,931.9110107
830,21,37,-4360.429313999999977,8982911.519999999552965,300212603,21,-9.171979000000000,124.413815000000000,21_37,37.000000000000000,21.000000000000000,931.9110107
831,21,38,-4381.766556999999921,8982933.873999999836087,300212617,21,-9.171775000000000,124.413623999999999,21_38,38.000000000000000,21.000000000000000,931.9110107
832,21,39,-4398.038927999999942,8982956.626000000163913,300212630,21,-9.171568000000001,124.413478999999995,21_39,39.000000000000000,21.000000000000000,931.9110107
833,21,40,-4418.324862999999823,8982974.334000000730157,300212642,21,-9.171405999999999,124.413297000000000,21_40,40.000000000000000,21.000000000000000,931.9110107
834,21,41,-4446.864816999999675,8982999.701999999582767,300212658,21,-9.171174000000001,124.413041000000007,21_41,41.000000000000000,21.000000000000000,931.9110107
835,21,42,-4481.983299999999872,8983005.130999999120831,300212671,21,-9.171120999999999,124.412723000000000,21_42,42.000000000000000,21.000000000000000,931.9110107
836,21,43,-4507.243021000000226,8983006.694000000134110,300212680,21,-9.171104000000000,124.412493999999995,21_43,43.000000000000000,21.000000000000000,931.9110107
837,21,44,-4555.971913999999742,8982999.083000000566244,300212700,21,-9.171167000000001,124.412051000000005,21_44,44.000000000000000,21.000000000000000,931.9110107
838,21,45,-4582.532325000000128,8982990.313999999314547,300212711,21,-9.171243000000000,124.411809000000005,21_45,45.000000000000000,21.000000000000000,931.9110107
839,21,46,-4618.696637000000010,8982974.100999999791384,300212727,21,-9.171385000000001,124.411479000000000,21_46,46.000000000000000,21.000000000000000,931.9110107
840,21,47,-4637.124528999999711,8982958.559000000357628,300212738,21,-9.171523000000001,124.411310000000000,21_47,47.000000000000000,21.000000000000000,931.9110107
841,21,48,-4675.626640000000407,8982935.550000000745058,300212758,21,-9.171726000000000,124.410957999999994,21_48,48.000000000000000,21.000000000000000,931.9110107
842,21,49,-4699.657629000000270,8982918.605000000447035,300212772,21,-9.171875999999999,124.410737999999995,21_49,49.000000000000000,21.000000000000000,931.9110107
843,21,50,-4729.284147999999732,8982891.051999999210238,300212790,21,-9.172121000000001,124.410466000000000,21_50,50.000000000000000,21.000000000000000,931.9110107
844,21,51,-4751.365568999999596,8982876.793999999761581,300212802,21,-9.172247000000000,124.410263999999998,21_51,51.000000000000000,21.000000000000000,931.9110107
845,21,52,-4769.883203000000321,8982851.046000000089407,300212817,21,-9.172477000000001,124.410093000000003,21_52,52.000000000000000,21.000000000000000,931.9110107
846,21,53,-4786.257857999999942,8982830.095000000670552,300212830,21,-9.172663999999999,124.409942000000001,21_53,53.000000000000000,21.000000000000000,931.9110107
847,22,1,-4901.616657999999916,8982672.115000000223517,300220017,22,-9.174075000000000,124.408877000000004,22_1,1.000000000000000,22.000000000000000,931.9110107
848,22,2,-4916.691482999999607,8982652.956000000238419,300220036,22,-9.174246000000000,124.408738000000000,22_2,2.000000000000000,22.000000000000000,931.9110107
849,22,3,-4938.542664999999943,8982620.732000000774860,300220062,22,-9.174534000000000,124.408535999999998,22_3,3.000000000000000,22.000000000000000,931.9110107
850,22,4,-4954.460119000000304,8982589.914999999105930,300220083,22,-9.174810000000001,124.408388000000002,22_4,4.000000000000000,22.000000000000000,931.9110107
851,22,5,-4977.276859999999942,8982547.030999999493361,300220110,22,-9.175193999999999,124.408175999999997,22_5,5.000000000000000,22.000000000000000,931.9110107
852,22,6,-4994.990665999999692,8982527.393999999389052,300220124,22,-9.175369000000000,124.408012999999997,22_6,6.000000000000000,22.000000000000000,931.9110107
853,22,7,-5026.001538999999866,8982504.701999999582767,300220145,22,-9.175570000000000,124.407729000000003,22_7,7.000000000000000,22.000000000000000,931.9110107
854,22,8,-5062.434229000000414,8982475.064999999478459,300220174,22,-9.175833000000001,124.407394999999994,22_8,8.000000000000000,22.000000000000000,931.9110107
855,22,9,-5085.154577999999674,8982450.482999999076128,300220196,22,-9.176052000000000,124.407185999999996,22_9,9.000000000000000,22.000000000000000,931.9110107
856,22,10,-5099.101650999999947,8982429.341000000014901,300220212,22,-9.176240999999999,124.407056999999995,22_10,10.000000000000000,22.000000000000000,931.9110107
857,22,11,-5116.961852999999792,8982403.934000000357628,300220231,22,-9.176468000000000,124.406891999999999,22_11,11.000000000000000,22.000000000000000,931.9110107
858,22,12,-5132.914700000000266,8982358.697000000625849,300220259,22,-9.176874000000000,124.406741999999994,22_12,12.000000000000000,22.000000000000000,931.9110107
859,22,13,-5138.749020999999630,8982332.335000000894070,300220275,22,-9.177111000000000,124.406685999999993,22_13,13.000000000000000,22.000000000000000,931.9110107
860,22,14,-5159.739504000000125,8982301.786000000312924,300220318,22,-9.177384000000000,124.406492000000000,22_14,14.000000000000000,22.000000000000000,931.9110107
861,22,15,-5204.089662000000317,8982296.559000000357628,300220352,22,-9.177426000000001,124.406088999999994,22_15,15.000000000000000,22.000000000000000,908.6790771
862,22,16,-5226.074704999999994,8982266.219000000506639,300220374,22,-9.177697000000000,124.405885999999995,22_16,16.000000000000000,22.000000000000000,908.6790771
863,22,17,-5267.351416000000427,8982253.378000000491738,300220402,22,-9.177808000000001,124.405510000000007,22_17,17.000000000000000,22.000000000000000,908.6790771
864,22,18,-5291.387404000000060,8982254.067999999970198,300220416,22,-9.177799000000000,124.405292000000003,22_18,18.000000000000000,22.000000000000000,908.6790771
865,22,19,-5334.324921000000359,8982233.220000000670552,300220445,22,-9.177982000000000,124.404899999999998,22_19,19.000000000000000,22.000000000000000,908.6790771
866,22,20,-5353.259837999999945,8982205.691999999806285,300220464,22,-9.178228000000001,124.404724999999999,22_20,20.000000000000000,22.000000000000000,899.4215698
867,22,21,-5363.376744999999573,8982186.706000000238419,300220477,22,-9.178398000000000,124.404630999999995,22_21,21.000000000000000,22.000000000000000,899.4215698
868,22,22,-5377.024949999999990,8982159.467000000178814,300220494,22,-9.178642000000000,124.404504000000003,22_22,22.000000000000000,22.000000000000000,899.4215698
869,22,23,-5398.271098999999595,8982131.687000000849366,300220514,22,-9.178890000000001,124.404308000000000,22_23,23.000000000000000,22.000000000000000,899.4215698
870,22,24,-5414.768783000000440,8982120.383999999612570,300220525,22,-9.178990000000001,124.404156999999998,22_24,24.000000000000000,22.000000000000000,899.4215698
871,22,25,-5444.545630999999958,8982096.043999999761581,300220546,22,-9.179206000000001,124.403884000000005,22_25,25.000000000000000,22.000000000000000,899.4215698
872,22,26,-5478.337185000000318,8982066.771999999880791,300220572,22,-9.179466000000000,124.403574000000006,22_26,26.000000000000000,22.000000000000000,899.4215698
873,22,27,-5501.084058000000368,8982044.297000000253320,300220590,22,-9.179665999999999,124.403364999999994,22_27,27.000000000000000,22.000000000000000,899.4215698
874,22,28,-5532.658005999999659,8982005.403999999165535,300220619,22,-9.180013000000001,124.403074000000004,22_28,28.000000000000000,22.000000000000000,899.4215698
875,22,29,-5557.529741000000286,8981968.149000000208616,300220645,22,-9.180346000000000,124.402844000000002,22_29,29.000000000000000,22.000000000000000,899.4215698
876,22,30,-5582.732012999999824,8981930.890000000596046,300220669,22,-9.180679000000000,124.402610999999993,22_30,30.000000000000000,22.000000000000000,899.4215698
877,22,31,-5589.889650000000074,8981904.621999999508262,300220683,22,-9.180915000000001,124.402542999999994,22_31,31.000000000000000,22.000000000000000,899.4215698
878,22,32,-5608.033497000000352,8981867.009999999776483,300220704,22,-9.181252000000001,124.402373999999995,22_32,32.000000000000000,22.000000000000000,899.4215698
879,22,33,-5635.299680000000080,8981844.586999999359250,300220722,22,-9.181450999999999,124.402124000000001,22_33,33.000000000000000,22.000000000000000,899.4215698
880,22,34,-5659.884906000000228,8981827.967000000178814,300220737,22,-9.181597999999999,124.401899000000000,22_34,34.000000000000000,22.000000000000000,899.4215698
881,22,35,-5688.277210999999625,8981807.415999999269843,300220755,22,-9.181780000000000,124.401639000000003,22_35,35.000000000000000,22.000000000000000,899.4215698
882,22,36,-5702.728506999999809,8981791.257999999448657,300220766,22,-9.181924000000000,124.401505999999998,22_36,36.000000000000000,22.000000000000000,899.4215698
883,22,37,-5724.889927000000171,8981766.128000000491738,300220783,22,-9.182148000000000,124.401302000000001,22_37,37.000000000000000,22.000000000000000,899.4215698
884,22,38,-5741.611205000000155,8981746.503000000491738,300220795,22,-9.182323000000000,124.401148000000006,22_38,38.000000000000000,22.000000000000000,899.4215698
885,22,39,-5775.841601000000082,8981717.114000000059605,300220816,22,-9.182584000000000,124.400834000000003,22_39,39.000000000000000,22.000000000000000,899.4215698
886,22,40,-5800.788620000000265,8981702.928999999538064,300220830,22,-9.182708999999999,124.400605999999996,22_40,40.000000000000000,22.000000000000000,899.4215698
887,22,41,-5832.860875000000306,8981694.309000000357628,300220855,22,-9.182783000000001,124.400313999999995,22_41,41.000000000000000,22.000000000000000,899.4215698
888,22,42,-5875.600911000000451,8981683.889000000432134,300220880,22,-9.182872000000000,124.399924999999996,22_42,42.000000000000000,22.000000000000000,899.4215698
889,22,43,-5903.080476000000090,8981678.100999999791384,300220895,22,-9.182921000000000,124.399675000000002,22_43,43.000000000000000,22.000000000000000,899.4215698
890,22,44,-5936.181171999999606,8981655.158999999985099,300220916,22,-9.183123999999999,124.399372000000000,22_44,44.000000000000000,22.000000000000000,899.4215698
891,22,45,-5961.090200999999979,8981629.438999999314547,300220935,22,-9.183353000000000,124.399142999999995,22_45,45.000000000000000,22.000000000000000,899.4215698
892,22,46,-5981.226130000000012,8981583.926000000908971,300220963,22,-9.183761000000001,124.398955000000001,22_46,46.000000000000000,22.000000000000000,899.4215698
893,22,47,-5991.114069000000200,8981555.736999999731779,300220979,22,-9.184013999999999,124.398861999999994,22_47,47.000000000000000,22.000000000000000,899.4215698
894,22,48,-5993.568919000000278,8981523.760999999940395,300220996,22,-9.184302000000001,124.398836000000003,22_48,48.000000000000000,22.000000000000000,899.4215698
895,23,1,-6783.684696999999687,8981273.685000000521541,300231036,23,-9.186465000000000,124.391638000000000,23_1,1.000000000000000,23.000000000000000,888.2630615
896,23,2,-6813.778602000000319,8981274.073999999091029,300231055,23,-9.186458000000000,124.391364999999993,23_2,2.000000000000000,23.000000000000000,888.2630615
897,23,3,-6849.541414999999688,8981269.620999999344349,300231073,23,-9.186494000000000,124.391040000000004,23_3,3.000000000000000,23.000000000000000,888.2630615
898,23,4,-6889.312745999999606,8981268.332000000402331,300231098,23,-9.186501000000000,124.390679000000006,23_4,4.000000000000000,23.000000000000000,888.2630615
899,23,5,-6912.370294000000285,8981252.950999999418855,300231113,23,-9.186636999999999,124.390467999999998,23_5,5.000000000000000,23.000000000000000,888.2630615
900,23,6,-6959.596794000000045,8981240.030999999493361,300231137,23,-9.186748000000000,124.390038000000004,23_6,6.000000000000000,23.000000000000000,888.2630615
901,23,7,-7003.885076999999910,8981230.031999999657273,300231165,23,-9.186833000000000,124.389634999999998,23_7,7.000000000000000,23.000000000000000,888.2630615
902,23,8,-7037.923550000000432,8981220.054999999701977,300231183,23,-9.186919000000000,124.389324999999999,23_8,8.000000000000000,23.000000000000000,888.2630615
903,23,9,-7065.464877000000342,8981201.952999999746680,300231202,23,-9.187079000000001,124.389072999999996,23_9,9.000000000000000,23.000000000000000,0.0000000
904,23,10,-7089.894943000000239,8981181.894999999552965,300231218,23,-9.187257000000001,124.388848999999993,23_10,10.000000000000000,23.000000000000000,0.0000000
905,23,11,-7106.927464000000327,8981160.823000000789762,300231232,23,-9.187445000000000,124.388692000000006,23_11,11.000000000000000,23.000000000000000,0.0000000
906,23,12,-7130.311429999999746,8981136.562999999150634,300231249,23,-9.187661000000000,124.388476999999995,23_12,12.000000000000000,23.000000000000000,0.0000000
907,23,13,-7148.222837999999683,8981106.716000000014901,300231267,23,-9.187927999999999,124.388311000000002,23_13,13.000000000000000,23.000000000000000,0.0000000
908,23,14,-7172.942364999999882,8981066.356000000610948,300231290,23,-9.188288999999999,124.388081999999997,23_14,14.000000000000000,23.000000000000000,0.0000000
909,23,15,-7187.062501000000339,8981041.661000000312924,300231304,23,-9.188510000000001,124.387951000000001,23_15,15.000000000000000,23.000000000000000,0.0000000
910,23,16,-7201.160123999999996,8980998.109999999403954,300231326,23,-9.188901000000000,124.387817999999996,23_16,16.000000000000000,23.000000000000000,0.0000000
911,23,17,-7213.952296000000388,8980964.447000000625849,300231343,23,-9.189202999999999,124.387698000000000,23_17,17.000000000000000,23.000000000000000,0.0000000
912,23,18,-7222.831637000000228,8980935.050000000745058,300231360,23,-9.189467000000000,124.387613999999999,23_18,18.000000000000000,23.000000000000000,0.0000000
913,23,19,-7246.551504000000023,8980919.769999999552965,300231373,23,-9.189602000000001,124.387397000000007,23_19,19.000000000000000,23.000000000000000,0.0000000
914,23,20,-7273.252551999999923,8980896.354000000283122,300231389,23,-9.189810000000000,124.387152000000000,23_20,20.000000000000000,23.000000000000000,879.2894897
915,23,21,-7292.531630000000405,8980878.581000000238419,300231401,23,-9.189968000000000,124.386975000000007,23_21,21.000000000000000,23.000000000000000,879.2894897
916,23,22,-7314.300916000000143,8980857.335999999195337,300231415,23,-9.190156999999999,124.386775000000000,23_22,22.000000000000000,23.000000000000000,879.2894897
917,23,23,-7335.122715000000426,8980839.542999999597669,300231428,23,-9.190315000000000,124.386583999999999,23_23,23.000000000000000,23.000000000000000,879.2894897
918,23,24,-7374.696697000000313,8980814.407999999821186,300231446,23,-9.190537000000001,124.386222000000004,23_24,24.000000000000000,23.000000000000000,879.2894897
919,23,25,-7394.437807000000248,8980806.833000000566244,300231456,23,-9.190602999999999,124.386042000000003,23_25,25.000000000000000,23.000000000000000,879.2894897
920,23,26,-7431.620396999999684,8980775.740000000223517,300231480,23,-9.190879000000001,124.385700999999997,23_26,26.000000000000000,23.000000000000000,879.2894897
921,23,27,-7454.170949000000292,8980755.262000000104308,300231497,23,-9.191060999999999,124.385493999999994,23_27,27.000000000000000,23.000000000000000,879.2894897
922,23,28,-7472.651437000000442,8980726.849999999627471,300231513,23,-9.191314999999999,124.385323000000000,23_28,28.000000000000000,23.000000000000000,879.2894897
923,23,29,-7480.670253999999659,8980707.667999999597669,300231523,23,-9.191487000000000,124.385248000000004,23_29,29.000000000000000,23.000000000000000,879.2894897
924,23,30,-7488.726410999999644,8980674.288000000640750,300231539,23,-9.191787000000000,124.385171000000000,23_30,30.000000000000000,23.000000000000000,879.2894897
925,23,31,-7520.456237000000328,8980639.161000000312924,300231565,23,-9.192100000000000,124.384878999999998,23_31,31.000000000000000,23.000000000000000,879.2894897
926,23,32,-7548.337637999999970,8980613.289000000804663,300231588,23,-9.192330000000000,124.384623000000005,23_32,32.000000000000000,23.000000000000000,879.2894897
927,23,33,-7578.973748999999771,8980613.005000000819564,300231602,23,-9.192329000000001,124.384344999999996,23_33,33.000000000000000,23.000000000000000,879.2894897
928,23,34,-7616.703895999999986,8980624.387000000104308,300231622,23,-9.192221999999999,124.384004000000004,23_34,34.000000000000000,23.000000000000000,879.2894897
929,23,35,-7648.351929000000382,8980608.561000000685453,300231638,23,-9.192361000000000,124.383714999999995,23_35,35.000000000000000,23.000000000000000,879.2894897
930,23,36,-7693.226423000000068,8980592.786000000312924,300231661,23,-9.192498000000001,124.383306000000005,23_36,36.000000000000000,23.000000000000000,879.2894897
931,23,37,-7712.529467999999724,8980593.979000000283122,300231670,23,-9.192485000000000,124.383131000000006,23_37,37.000000000000000,23.000000000000000,879.2894897
